,header,min_leven,perc_min_leven[dissimilarity]
717,nat_717,2.0,0.028169014084507043
718,nat_718,8.0,0.12121212121212122
719,nat_719,1.0,0.013888888888888888
720,nat_720,3.0,0.046875
721,nat_721,1.0,0.014925373134328358
722,nat_722,2.0,0.029411764705882353
723,nat_723,1.0,0.014925373134328358
724,nat_724,2.0,0.03076923076923077
725,nat_725,3.0,0.05
726,nat_726,1.0,0.016129032258064516
727,nat_727,1.0,0.015151515151515152
728,nat_728,1.0,0.015625
729,nat_729,8.0,0.12903225806451613
730,nat_730,9.0,0.13636363636363635
731,nat_731,1.0,0.014925373134328358
732,nat_732,2.0,0.030303030303030304
733,nat_733,4.0,0.056338028169014086
734,nat_734,1.0,0.016129032258064516
735,nat_735,15.0,0.20833333333333334
736,nat_736,19.0,0.296875
737,nat_737,9.0,0.13432835820895522
738,nat_738,12.0,0.18461538461538463
739,nat_739,13.0,0.21666666666666667
740,nat_740,15.0,0.23076923076923078
741,nat_741,6.0,0.09836065573770492
742,nat_742,2.0,0.02857142857142857
743,nat_743,2.0,0.029850746268656716
744,nat_744,7.0,0.10606060606060606
745,nat_745,4.0,0.0625
746,nat_746,5.0,0.0847457627118644
747,nat_747,4.0,0.06451612903225806
748,nat_748,8.0,0.11594202898550725
749,nat_749,12.0,0.1875
750,nat_750,5.0,0.08064516129032258
751,nat_751,12.0,0.18181818181818182
752,nat_752,4.0,0.06557377049180328
753,nat_753,17.0,0.2463768115942029
754,nat_754,17.0,0.2537313432835821
755,nat_755,4.0,0.06060606060606061
756,nat_756,15.0,0.234375
757,nat_757,4.0,0.06060606060606061
758,nat_758,4.0,0.05555555555555555
759,nat_759,6.0,0.09375
760,nat_760,4.0,0.05970149253731343
761,nat_761,9.0,0.13846153846153847
762,nat_762,2.0,0.03333333333333333
763,nat_763,12.0,0.18461538461538463
764,nat_764,4.0,0.05970149253731343
765,nat_765,1.0,0.014925373134328358
766,nat_766,6.0,0.09836065573770492
767,nat_767,1.0,0.015625
768,nat_768,1.0,0.015625
769,nat_769,2.0,0.030303030303030304
770,nat_770,2.0,0.028985507246376812
771,nat_771,2.0,0.03278688524590164
772,nat_772,2.0,0.030303030303030304
773,nat_773,6.0,0.08108108108108109
774,nat_774,2.0,0.029850746268656716
775,nat_775,3.0,0.04225352112676056
776,nat_776,8.0,0.12121212121212122
777,nat_777,15.0,0.234375
778,nat_778,15.0,0.23076923076923078
779,nat_779,13.0,0.21666666666666667
780,nat_780,19.0,0.2638888888888889
781,nat_781,9.0,0.13432835820895522
782,nat_782,14.0,0.2153846153846154
783,nat_783,2.0,0.03333333333333333
784,nat_784,2.0,0.02857142857142857
785,nat_785,3.0,0.046153846153846156
786,nat_786,1.0,0.015625
787,nat_787,3.0,0.04918032786885246
788,nat_788,2.0,0.03225806451612903
789,nat_789,6.0,0.1016949152542373
790,nat_790,12.0,0.18181818181818182
791,nat_791,4.0,0.06060606060606061
792,nat_792,8.0,0.11594202898550725
793,nat_793,10.0,0.15151515151515152
794,nat_794,4.0,0.05405405405405406
795,nat_795,2.0,0.03278688524590164
796,nat_796,4.0,0.05970149253731343
797,nat_797,3.0,0.04225352112676056
798,nat_798,21.0,0.30434782608695654
799,nat_799,12.0,0.16666666666666666
800,nat_800,12.0,0.1875
801,nat_801,7.0,0.1044776119402985
802,nat_802,14.0,0.2153846153846154
803,nat_803,11.0,0.18333333333333332
804,nat_804,12.0,0.18461538461538463
805,nat_805,3.0,0.05
806,nat_806,1.0,0.014285714285714285
807,nat_807,1.0,0.015384615384615385
808,nat_808,5.0,0.0847457627118644
809,nat_809,3.0,0.04838709677419355
810,nat_810,5.0,0.07575757575757576
811,nat_811,3.0,0.045454545454545456
812,nat_812,5.0,0.08196721311475409
813,nat_813,11.0,0.18032786885245902
814,nat_814,2.0,0.02702702702702703
815,nat_815,2.0,0.03278688524590164
816,nat_816,1.0,0.014925373134328358
817,nat_817,7.0,0.10144927536231885
818,nat_818,3.0,0.043478260869565216
819,nat_819,3.0,0.04225352112676056
820,nat_820,6.0,0.09090909090909091
821,nat_821,11.0,0.16666666666666666
822,nat_822,12.0,0.16666666666666666
823,nat_823,9.0,0.140625
824,nat_824,2.0,0.029850746268656716
825,nat_825,1.0,0.015384615384615385
826,nat_826,8.0,0.13333333333333333
827,nat_827,7.0,0.11290322580645161
828,nat_828,18.0,0.2727272727272727
829,nat_829,3.0,0.046875
830,nat_830,15.0,0.2459016393442623
831,nat_831,1.0,0.015625
832,nat_832,6.0,0.08695652173913043
833,nat_833,1.0,0.014492753623188406
834,nat_834,3.0,0.04918032786885246
835,nat_835,26.0,0.4
836,nat_836,14.0,0.22950819672131148
837,nat_837,9.0,0.14754098360655737
838,nat_838,20.0,0.3333333333333333
839,nat_839,21.0,0.3088235294117647
840,nat_840,29.0,0.4915254237288136
841,nat_841,15.0,0.21739130434782608
842,nat_842,11.0,0.1774193548387097
843,nat_843,4.0,0.06153846153846154
844,nat_844,13.0,0.19402985074626866
845,nat_845,21.0,0.328125
846,nat_846,4.0,0.06349206349206349
847,nat_847,13.0,0.19696969696969696
848,nat_848,9.0,0.1267605633802817
849,nat_849,10.0,0.14705882352941177
850,nat_850,10.0,0.15151515151515152
851,nat_851,35.0,0.5
852,nat_852,22.0,0.3283582089552239
853,nat_853,12.0,0.1791044776119403
854,nat_854,20.0,0.2857142857142857
855,nat_855,36.0,0.5373134328358209
856,nat_856,31.0,0.40789473684210525
857,nat_857,14.0,0.1917808219178082
858,nat_858,26.0,0.4
859,nat_859,3.0,0.041666666666666664
860,nat_860,1.0,0.015625
861,nat_861,2.0,0.029850746268656716
862,nat_862,3.0,0.046153846153846156
863,nat_863,11.0,0.18333333333333332
864,nat_864,2.0,0.02857142857142857
865,nat_865,2.0,0.029850746268656716
866,nat_866,4.0,0.06153846153846154
867,nat_867,3.0,0.04918032786885246
868,nat_868,1.0,0.01639344262295082
869,nat_869,5.0,0.07692307692307693
870,nat_870,4.0,0.06779661016949153
871,nat_871,1.0,0.016129032258064516
872,nat_872,2.0,0.030303030303030304
873,nat_873,4.0,0.06060606060606061
874,nat_874,2.0,0.03278688524590164
875,nat_875,1.0,0.014492753623188406
876,nat_876,2.0,0.029850746268656716
877,nat_877,3.0,0.04225352112676056
878,nat_878,1.0,0.015151515151515152
879,nat_879,2.0,0.030303030303030304
880,nat_880,33.0,0.4074074074074074
881,nat_881,33.0,0.515625
882,nat_882,27.0,0.4153846153846154
883,nat_883,29.0,0.4461538461538462
884,nat_884,21.0,0.3559322033898305
885,nat_885,12.0,0.19047619047619047
886,nat_886,33.0,0.5
887,nat_887,30.0,0.46875
888,nat_888,22.0,0.34375
889,nat_889,20.0,0.32786885245901637
890,nat_890,39.0,0.5492957746478874
891,nat_891,26.0,0.3939393939393939
892,nat_892,32.0,0.5161290322580645
893,nat_893,42.0,0.5915492957746479
894,nat_894,35.0,0.5147058823529411
895,nat_895,16.0,0.2222222222222222
896,nat_896,19.0,0.2753623188405797
897,nat_897,5.0,0.07462686567164178
898,nat_898,9.0,0.13636363636363635
899,nat_899,6.0,0.09523809523809523
900,nat_900,19.0,0.2878787878787879
901,nat_901,5.0,0.08064516129032258
902,nat_902,17.0,0.2537313432835821
903,nat_903,34.0,0.53125
904,nat_904,5.0,0.078125
905,nat_905,5.0,0.07246376811594203
906,nat_906,5.0,0.07462686567164178
907,nat_907,14.0,0.19718309859154928
908,nat_908,1.0,0.014925373134328358
909,nat_909,2.0,0.03333333333333333
910,nat_910,2.0,0.03333333333333333
911,nat_911,2.0,0.030303030303030304
912,nat_912,9.0,0.140625
913,nat_913,16.0,0.24242424242424243
914,nat_914,16.0,0.26229508196721313
915,nat_915,24.0,0.2926829268292683
916,nat_916,8.0,0.125
917,nat_917,11.0,0.1506849315068493
918,nat_918,32.0,0.463768115942029
919,nat_919,1.0,0.015151515151515152
920,nat_920,15.0,0.22727272727272727
921,nat_921,5.0,0.08620689655172414
922,nat_922,18.0,0.25
923,nat_923,30.0,0.4411764705882353
924,nat_924,29.0,0.43283582089552236
925,nat_925,18.0,0.27692307692307694
926,nat_926,28.0,0.4057971014492754
927,nat_927,33.0,0.4925373134328358
928,nat_928,10.0,0.16129032258064516
929,nat_929,14.0,0.21875
930,nat_930,8.0,0.11764705882352941
931,nat_931,16.0,0.22535211267605634
932,nat_932,33.0,0.5238095238095238
933,nat_933,6.0,0.09836065573770492
934,nat_934,22.0,0.34375
935,nat_935,29.0,0.4264705882352941
936,nat_936,5.0,0.07575757575757576
937,nat_937,12.0,0.18181818181818182
938,nat_938,1.0,0.013888888888888888
939,nat_939,2.0,0.03125
940,nat_940,2.0,0.029850746268656716
941,nat_941,5.0,0.07692307692307693
942,nat_942,2.0,0.03333333333333333
943,nat_943,2.0,0.03076923076923077
944,nat_944,1.0,0.016129032258064516
945,nat_945,2.0,0.03125
946,nat_946,1.0,0.015151515151515152
947,nat_947,3.0,0.04838709677419355
948,nat_948,8.0,0.11594202898550725
949,nat_949,3.0,0.043478260869565216
950,nat_950,1.0,0.01639344262295082
951,nat_951,1.0,0.015151515151515152
952,nat_952,3.0,0.041666666666666664
953,nat_953,1.0,0.013888888888888888
954,nat_954,5.0,0.078125
955,nat_955,4.0,0.05970149253731343
956,nat_956,4.0,0.06153846153846154
957,nat_957,1.0,0.016666666666666666
958,nat_958,3.0,0.04411764705882353
959,nat_959,1.0,0.014925373134328358
960,nat_960,6.0,0.09230769230769231
961,nat_961,5.0,0.08333333333333333
962,nat_962,3.0,0.04918032786885246
963,nat_963,2.0,0.03125
964,nat_964,4.0,0.06060606060606061
965,nat_965,2.0,0.03125
966,nat_966,5.0,0.08064516129032258
967,nat_967,4.0,0.0625
968,nat_968,3.0,0.043478260869565216
969,nat_969,3.0,0.043478260869565216
970,nat_970,1.0,0.01639344262295082
971,nat_971,7.0,0.09722222222222222
972,nat_972,1.0,0.014925373134328358
973,nat_973,1.0,0.015151515151515152
974,nat_974,19.0,0.2835820895522388
975,nat_975,4.0,0.056338028169014086
976,nat_976,7.0,0.10606060606060606
977,nat_977,21.0,0.3387096774193548
978,nat_978,9.0,0.1267605633802817
979,nat_979,19.0,0.2878787878787879
980,nat_980,17.0,0.26153846153846155
981,nat_981,21.0,0.3230769230769231
982,nat_982,10.0,0.16393442622950818
983,nat_983,20.0,0.30303030303030304
984,nat_984,20.0,0.30303030303030304
985,nat_985,16.0,0.23880597014925373
986,nat_986,21.0,0.328125
987,nat_987,12.0,0.17647058823529413
988,nat_988,5.0,0.07462686567164178
989,nat_989,2.0,0.02702702702702703
990,nat_990,4.0,0.06153846153846154
991,nat_991,3.0,0.046875
992,nat_992,10.0,0.15625
993,nat_993,9.0,0.13636363636363635
994,nat_994,14.0,0.22950819672131148
995,nat_995,19.0,0.296875
996,nat_996,16.0,0.25
997,nat_997,22.0,0.3333333333333333
998,nat_998,18.0,0.2727272727272727
999,nat_999,4.0,0.06557377049180328
1000,nat_1000,9.0,0.14516129032258066
1001,nat_1001,18.0,0.3157894736842105
1002,nat_1002,9.0,0.13846153846153847
1003,nat_1003,5.0,0.07692307692307693
1004,nat_1004,9.0,0.11392405063291139
1005,nat_1005,19.0,0.3220338983050847
1006,nat_1006,7.0,0.11864406779661017
1007,nat_1007,10.0,0.15873015873015872
1008,nat_1008,24.0,0.3870967741935484
1009,nat_1009,44.0,0.6376811594202898
1010,nat_1010,16.0,0.23880597014925373
1011,nat_1011,47.0,0.6527777777777778
1012,nat_1012,1.0,0.015151515151515152
1013,nat_1013,3.0,0.04285714285714286
1014,nat_1014,4.0,0.0625
1015,nat_1015,6.0,0.08955223880597014
1016,nat_1016,5.0,0.07692307692307693
1017,nat_1017,5.0,0.08333333333333333
1018,nat_1018,7.0,0.1076923076923077
1019,nat_1019,2.0,0.03333333333333333
1020,nat_1020,10.0,0.14285714285714285
1021,nat_1021,1.0,0.014925373134328358
1022,nat_1022,5.0,0.08196721311475409
1023,nat_1023,1.0,0.015625
1024,nat_1024,5.0,0.07936507936507936
1025,nat_1025,2.0,0.03125
1026,nat_1026,9.0,0.13636363636363635
1027,nat_1027,4.0,0.06779661016949153
1028,nat_1028,1.0,0.016129032258064516
1029,nat_1029,4.0,0.06060606060606061
1030,nat_1030,8.0,0.11594202898550725
1031,nat_1031,1.0,0.01639344262295082
1032,nat_1032,1.0,0.013513513513513514
1033,nat_1033,1.0,0.014925373134328358
1034,nat_1034,4.0,0.057971014492753624
1035,nat_1035,3.0,0.04225352112676056
1036,nat_1036,1.0,0.015151515151515152
1037,nat_1037,8.0,0.12307692307692308
1038,nat_1038,3.0,0.045454545454545456
1039,nat_1039,9.0,0.13636363636363635
1040,nat_1040,3.0,0.04285714285714286
1041,nat_1041,4.0,0.0625
1042,nat_1042,6.0,0.08955223880597014
1043,nat_1043,5.0,0.07692307692307693
1044,nat_1044,5.0,0.08333333333333333
1045,nat_1045,7.0,0.1076923076923077
1046,nat_1046,2.0,0.03333333333333333
1047,nat_1047,1.0,0.014925373134328358
1048,nat_1048,5.0,0.08196721311475409
1049,nat_1049,2.0,0.03125
1050,nat_1050,5.0,0.07936507936507936
1051,nat_1051,1.0,0.016129032258064516
1052,nat_1052,8.0,0.11594202898550725
1053,nat_1053,4.0,0.06779661016949153
1054,nat_1054,4.0,0.06060606060606061
1055,nat_1055,1.0,0.01639344262295082
1056,nat_1056,1.0,0.013513513513513514
1057,nat_1057,1.0,0.014925373134328358
1058,nat_1058,4.0,0.057971014492753624
1059,nat_1059,3.0,0.04225352112676056
1060,nat_1060,1.0,0.015151515151515152
1061,nat_1061,3.0,0.045454545454545456
1062,nat_1062,8.0,0.12307692307692308
1063,nat_1063,9.0,0.125
1064,nat_1064,3.0,0.046875
1065,nat_1065,5.0,0.07462686567164178
1066,nat_1066,4.0,0.06153846153846154
1067,nat_1067,2.0,0.03333333333333333
1068,nat_1068,1.0,0.014705882352941176
1069,nat_1069,1.0,0.014925373134328358
1070,nat_1070,6.0,0.09230769230769231
1071,nat_1071,5.0,0.08333333333333333
1072,nat_1072,8.0,0.13114754098360656
1073,nat_1073,3.0,0.045454545454545456
1074,nat_1074,2.0,0.03125
1075,nat_1075,12.0,0.1791044776119403
1076,nat_1076,4.0,0.06451612903225806
1077,nat_1077,4.0,0.0625
1078,nat_1078,7.0,0.10144927536231885
1079,nat_1079,13.0,0.21311475409836064
1080,nat_1080,1.0,0.015151515151515152
1081,nat_1081,1.0,0.014925373134328358
1082,nat_1082,7.0,0.09722222222222222
1083,nat_1083,4.0,0.056338028169014086
1084,nat_1084,6.0,0.09090909090909091
1085,nat_1085,1.0,0.015151515151515152
1086,nat_1086,11.0,0.1527777777777778
1087,nat_1087,13.0,0.203125
1088,nat_1088,4.0,0.05970149253731343
1089,nat_1089,2.0,0.03076923076923077
1090,nat_1090,13.0,0.21666666666666667
1091,nat_1091,2.0,0.03076923076923077
1092,nat_1092,2.0,0.03333333333333333
1093,nat_1093,4.0,0.05714285714285714
1094,nat_1094,1.0,0.014925373134328358
1095,nat_1095,1.0,0.015625
1096,nat_1096,1.0,0.015625
1097,nat_1097,9.0,0.14754098360655737
1098,nat_1098,4.0,0.06060606060606061
1099,nat_1099,1.0,0.014492753623188406
1100,nat_1100,1.0,0.015873015873015872
1101,nat_1101,12.0,0.18181818181818182
1102,nat_1102,11.0,0.16666666666666666
1103,nat_1103,6.0,0.08108108108108109
1104,nat_1104,2.0,0.03278688524590164
1105,nat_1105,19.0,0.27941176470588236
1106,nat_1106,2.0,0.029850746268656716
1107,nat_1107,1.0,0.014084507042253521
1108,nat_1108,8.0,0.12121212121212122
1109,nat_1109,1.0,0.015151515151515152
1110,nat_1110,7.0,0.08641975308641975
1111,nat_1111,7.0,0.109375
1112,nat_1112,7.0,0.1076923076923077
1113,nat_1113,5.0,0.07462686567164178
1114,nat_1114,2.0,0.029850746268656716
1115,nat_1115,37.0,0.5692307692307692
1116,nat_1116,29.0,0.48333333333333334
1117,nat_1117,1.0,0.015873015873015872
1118,nat_1118,20.0,0.32786885245901637
1119,nat_1119,8.0,0.125
1120,nat_1120,29.0,0.453125
1121,nat_1121,25.0,0.38461538461538464
1122,nat_1122,7.0,0.10294117647058823
1123,nat_1123,10.0,0.16129032258064516
1124,nat_1124,17.0,0.265625
1125,nat_1125,1.0,0.014084507042253521
1126,nat_1126,7.0,0.10606060606060606
1127,nat_1127,6.0,0.09230769230769231
1128,nat_1128,15.0,0.22727272727272727
1129,nat_1129,10.0,0.15873015873015872
1130,nat_1130,11.0,0.1774193548387097
1131,nat_1131,3.0,0.046153846153846156
1132,nat_1132,3.0,0.04918032786885246
1133,nat_1133,10.0,0.15151515151515152
1134,nat_1134,4.0,0.06451612903225806
1135,nat_1135,15.0,0.22727272727272727
1136,nat_1136,15.0,0.22727272727272727
1137,nat_1137,2.0,0.029411764705882353
1138,nat_1138,1.0,0.014925373134328358
1139,nat_1139,9.0,0.13432835820895522
1140,nat_1140,11.0,0.171875
1141,nat_1141,3.0,0.045454545454545456
1142,nat_1142,21.0,0.3181818181818182
1143,nat_1143,2.0,0.03278688524590164
1144,nat_1144,4.0,0.0625
1145,nat_1145,2.0,0.030303030303030304
1146,nat_1146,6.0,0.09090909090909091
1147,nat_1147,1.0,0.015151515151515152
1148,nat_1148,2.0,0.03125
1149,nat_1149,2.0,0.02702702702702703
1150,nat_1150,3.0,0.046153846153846156
1151,nat_1151,1.0,0.015151515151515152
1152,nat_1152,12.0,0.19672131147540983
1153,nat_1153,9.0,0.1323529411764706
1154,nat_1154,1.0,0.015873015873015872
1155,nat_1155,4.0,0.06060606060606061
1156,nat_1156,26.0,0.3939393939393939
1157,nat_1157,9.0,0.13636363636363635
1158,nat_1158,1.0,0.01694915254237288
1159,nat_1159,7.0,0.11475409836065574
1160,nat_1160,22.0,0.27848101265822783
1161,nat_1161,3.0,0.046153846153846156
1162,nat_1162,1.0,0.01639344262295082
1163,nat_1163,1.0,0.01639344262295082
1164,nat_1164,4.0,0.05063291139240506
1165,nat_1165,3.0,0.04918032786885246
1166,nat_1166,1.0,0.015384615384615385
1167,nat_1167,7.0,0.1111111111111111
1168,nat_1168,6.0,0.1016949152542373
1169,nat_1169,4.0,0.05970149253731343
1170,nat_1170,17.0,0.26153846153846155
1171,nat_1171,21.0,0.5384615384615384
1172,nat_1172,24.0,0.3037974683544304
1173,nat_1173,7.0,0.09722222222222222
1174,nat_1174,7.0,0.109375
1175,nat_1175,3.0,0.04477611940298507
1176,nat_1176,7.0,0.1076923076923077
1177,nat_1177,3.0,0.05
1178,nat_1178,7.0,0.1076923076923077
1179,nat_1179,2.0,0.03333333333333333
1180,nat_1180,3.0,0.04285714285714286
1181,nat_1181,1.0,0.014925373134328358
1182,nat_1182,3.0,0.05084745762711865
1183,nat_1183,2.0,0.03125
1184,nat_1184,5.0,0.07575757575757576
1185,nat_1185,4.0,0.06557377049180328
1186,nat_1186,1.0,0.016129032258064516
1187,nat_1187,2.0,0.02702702702702703
1188,nat_1188,7.0,0.10606060606060606
1189,nat_1189,14.0,0.21212121212121213
1190,nat_1190,1.0,0.01639344262295082
1191,nat_1191,3.0,0.04477611940298507
1192,nat_1192,2.0,0.030303030303030304
1193,nat_1193,15.0,0.22727272727272727
1194,nat_1194,9.0,0.13043478260869565
1195,nat_1195,2.0,0.028169014084507043
1196,nat_1196,1.0,0.015151515151515152
1197,nat_1197,10.0,0.15151515151515152
1198,nat_1198,25.0,0.36231884057971014
1199,nat_1199,8.0,0.12121212121212122
1200,nat_1200,5.0,0.06944444444444445
1201,nat_1201,11.0,0.16417910447761194
1202,nat_1202,14.0,0.2153846153846154
1203,nat_1203,11.0,0.18333333333333332
1204,nat_1204,1.0,0.015384615384615385
1205,nat_1205,11.0,0.16666666666666666
1206,nat_1206,11.0,0.16666666666666666
1207,nat_1207,9.0,0.13043478260869565
1208,nat_1208,12.0,0.16666666666666666
1209,nat_1209,16.0,0.25
1210,nat_1210,8.0,0.11940298507462686
1211,nat_1211,23.0,0.35384615384615387
1212,nat_1212,9.0,0.14516129032258066
1213,nat_1213,4.0,0.058823529411764705
1214,nat_1214,3.0,0.04477611940298507
1215,nat_1215,16.0,0.24615384615384617
1216,nat_1216,4.0,0.06666666666666667
1217,nat_1217,6.0,0.09375
1218,nat_1218,7.0,0.11290322580645161
1219,nat_1219,1.0,0.015625
1220,nat_1220,6.0,0.09523809523809523
1221,nat_1221,16.0,0.24242424242424243
1222,nat_1222,9.0,0.13432835820895522
1223,nat_1223,6.0,0.0967741935483871
1224,nat_1224,19.0,0.3114754098360656
1225,nat_1225,2.0,0.03278688524590164
1226,nat_1226,11.0,0.15942028985507245
1227,nat_1227,1.0,0.015151515151515152
1228,nat_1228,17.0,0.22077922077922077
1229,nat_1229,10.0,0.15625
1230,nat_1230,3.0,0.04477611940298507
1231,nat_1231,5.0,0.07042253521126761
1232,nat_1232,4.0,0.06060606060606061
1233,nat_1233,7.0,0.10294117647058823
1234,nat_1234,3.0,0.04477611940298507
1235,nat_1235,30.0,0.46153846153846156
1236,nat_1236,18.0,0.3
1237,nat_1237,15.0,0.24193548387096775
1238,nat_1238,23.0,0.35384615384615387
1239,nat_1239,23.0,0.3333333333333333
1240,nat_1240,4.0,0.06557377049180328
1241,nat_1241,16.0,0.2318840579710145
1242,nat_1242,11.0,0.16417910447761194
1243,nat_1243,22.0,0.3492063492063492
1244,nat_1244,11.0,0.15492957746478872
1245,nat_1245,14.0,0.21212121212121213
1246,nat_1246,19.0,0.2923076923076923
1247,nat_1247,25.0,0.35714285714285715
1248,nat_1248,28.0,0.4307692307692308
1249,nat_1249,20.0,0.29411764705882354
1250,nat_1250,1.0,0.014925373134328358
1251,nat_1251,11.0,0.18032786885245902
1252,nat_1252,8.0,0.125
1253,nat_1253,19.0,0.2923076923076923
1254,nat_1254,18.0,0.26865671641791045
1255,nat_1255,8.0,0.13114754098360656
1256,nat_1256,17.0,0.265625
1257,nat_1257,4.0,0.06153846153846154
1258,nat_1258,40.0,0.5714285714285714
1259,nat_1259,31.0,0.4626865671641791
1260,nat_1260,1.0,0.015151515151515152
1261,nat_1261,37.0,0.6981132075471698
1262,nat_1262,12.0,0.16666666666666666
1263,nat_1263,19.0,0.27941176470588236
1264,nat_1264,23.0,0.34328358208955223
1265,nat_1265,23.0,0.34328358208955223
1266,nat_1266,14.0,0.2413793103448276
1267,nat_1267,21.0,0.3230769230769231
1268,nat_1268,7.0,0.1044776119402985
1269,nat_1269,22.0,0.34375
1270,nat_1270,4.0,0.06557377049180328
1271,nat_1271,15.0,0.2459016393442623
1272,nat_1272,13.0,0.203125
1273,nat_1273,5.0,0.07936507936507936
1274,nat_1274,17.0,0.265625
1275,nat_1275,9.0,0.14516129032258066
1276,nat_1276,16.0,0.24242424242424243
1277,nat_1277,13.0,0.18309859154929578
1278,nat_1278,14.0,0.21212121212121213
1279,nat_1279,35.0,0.4375
1280,nat_1280,18.0,0.2608695652173913
1281,nat_1281,14.0,0.2028985507246377
1282,nat_1282,21.0,0.30434782608695654
1283,nat_1283,14.0,0.208955223880597
